Plate name,Plate Code[R1],Plate Code[R2],Well,Contents,TargetGene,TargetGeneNum,Count,Nuc Elongation[R1]_Nuclei,Nuc Intensity[R1]_Reference 1,G0-Phase (%) [Cell cycle][R1]_Reference 1.Reference 2,Nuc/Cell Intensity[R1]_Nuclei,Spacing (MIN)[R1]_Coordination,G1-G2M (%) [Cell cycle][R1]_Reference 1.Reference 2,Intensity (N+C)[R1]_Nuclei,Compactness[R1]_Nuclei,Nuc Intensity CV[R1]_Nuclei,Nuc Intensity[R1]_Reference 2,Neighbor Count (MIN)[R1]_Coordination,IxA (Cell)[R1]_Nuclei,Ki67 granule (%) [ki67-Cyto-granule][R1]_Organelles,Cell Intensity[R1]_Nuclei,Neighbor Count (SOI)[R1]_Coordination,Spacing (SOI)[R1]_Coordination,Neighbor Count (Lune)[R1]_Coordination,Nuc Intensity[R1]_Cells,Normal cell (%) [Enlarged nuclei][R1]_Nuclei,Grappe-like (%) [Grappe-shape][R1]_Nuclei,IxA (Nuc)[R1]_Nuclei,Chord Ratio[R1]_Nuclei,Normal shape (%) [Grappe-shape][R1]_Nuclei,Spacing (Lune)[R1]_Coordination,Nuc Intensity[R1]_Nuclei,S-Phase (%) [Cell cycle][R1]_Reference 1.Reference 2,Spacing (Gabriel)[R1]_Coordination,IxA (N+C)[R1]_Nuclei,Nuc Displacement[R1]_Nuclei,ki67 no granule (%) [ki67-Cyto-granule][R1]_Organelles,Light Flux[R1]_Nuclei,Bigger cell (%) [Enlarged nuclei][R1]_Nuclei,Nuc Area[R1]_Nuclei,Neighbor Count (Gabriel)[R1]_Coordination,Intensity[R1]_Organelles,Nuc 1/(Form Factor)[R1]_Nuclei
Plate_Prest2012_P13_P4,20110439,20110461,I - 19,Pivampicillin ,pbpA,108,9,-0.2605104522,0.8598497358,-0.2621355418,-0.7485909956,0.8640358856,-1.3538672703,-2.0431863597,-0.0482239468,-1.0025493354,1.5233040863,0.4093970883,-0.2326987829,0.6512293941,-2.1631784922,-0.6796752121,0.9176428788,0.2261123911,1.5233040863,-1.7681366743,-0.1930048975,-1.2323213125,-0.1364852435,0.1930044299,0.6603472125,-1.4727950797,1.363428103,0.6244821811,-0.9992084833,-0.5117432655,-0.6512458155,-0.2944406879,1.7681408785,1.1086280821,-0.4724436741,0.8138870858,-0.0044845777
Plate_Prest2012_P05_P2,20110437,20110459,L - 14,Demecarium bromide ,ACHE,4,10,-1.7332189341,-1.3702103874,0.9939308625,-2.1642703763,-1.5087790258,-1.297793727,-1.5021576834,0.6860941875,-2.3260299465,0.3514937032,-0.1325136867,-1.2410232118,-1.1471963251,-0.3345846073,0.8952078736,-1.4454827382,0.6945451934,0.3514937032,-0.3136321022,0.0839561876,-0.1353074343,-0.8819557195,-0.0839575219,-1.3933119161,-2.2261569054,0.4541839707,-1.3118203077,-1.5026358874,-0.5929044134,1.147190604,-1.654805653,0.3136351609,2.5165736745,0.6462286199,-0.9727196697,0.5401069641
Plate_Prest2012_P01_P1,20110436,20110458,A - 08,Edrophonium chloride ,ACHE,4,10,1.2325878614,0.4680540809,-0.2081926991,1.9778903393,4.6707386786,0.5726944025,-0.3316042532,-1.421216472,1.8574316842,-1.4147342524,-2.1438774292,2.3925358072,0.9994726353,-0.9353646276,-3.750286276,4.5700678578,-3.0299750383,-1.4147342524,0.4190179827,-0.6880293118,0.6842346259,1.4852175349,0.6880284419,4.5851209251,1.1542576234,-1.5097637262,4.7806554743,1.1373938467,-3.6907492094,-0.9994895116,1.5099053685,-0.4190263672,-1.067736418,-3.0115115932,-0.7593099561,-1.695199644
Plate_Prest2012_P05_P2,20110437,20110459,B - 14,Eserine hemisulfate salt ,ACHE,4,10,-1.2778160121,-1.0251953127,0.7366759725,-1.8492850441,-2.157567394,-1.2066507555,5.3699457282,1.8748498477,-2.0434537647,1.0058883607,1.5178605514,9.2103002128,-0.3168821315,11.0385417903,1.3273188807,-2.1658112649,1.0656157831,1.0058883607,-0.4453691493,1.2458687928,-0.1108345935,-1.4703075511,-1.2458714777,-2.2172993792,1.1501875522,0.7471267448,-2.3137293408,4.6630558101,1.5767156309,0.3168898063,-1.670922668,0.4453610791,1.5893348996,0.5648621337,1.0194291548,1.7095907907
Plate_Prest2012_P05_P2,20110437,20110459,F - 18,Galanthamine hydrobromide ,ACHE,4,10,0.6672381273,-1.5441798605,1.4359238323,0.1775436545,-0.0513272128,-0.8875376329,-0.4293936269,-0.5184343248,0.7315228232,-0.2441940221,-0.9617224583,0.1582721608,-1.0768919688,-0.5555615982,0.1747153767,0.0435358191,0.0695201637,-0.2441940221,1.143923373,-0.3851453634,-0.1270535841,0.7544407627,0.385144016,-0.3216625415,-0.0472778953,-0.999773855,-0.3739975194,-0.085120279,0.2327747054,1.076889357,0.0872579681,-1.1439249822,-0.4512796473,0.0298400521,-1.5380337156,-0.4135406394
Plate_Prest2012_P05_P2,20110437,20110459,M - 18,Neostigmine bromide ,ACHE,4,10,0.4538509951,0.2794140089,-0.5365496789,0.3016991888,1.0604852429,0.1840400524,0.2694460226,0.0053217821,0.2414962696,0.600259206,1.2571796298,1.5392233253,-0.3693494927,0.1689667638,-0.1203211401,1.1490222071,-0.005200354,0.600259206,0.1785652324,-0.4530913691,-0.1195055478,0.5049959103,0.4530898107,0.8595508686,0.4207409656,0.6211791547,0.5981714799,1.2428016373,-1.6477276125,0.3693510959,1.0955050208,-0.1785684563,0.8178498033,-0.3795504775,-0.4330874112,-0.2139737733
Plate_Prest2012_P09_P3,20110438,20110460,N - 08,Pralidoxime chloride ,ACHE,4,10,0.5067765361,-0.5600831282,0.822113275,1.1946448872,-0.4810152761,0.419943032,0.8597890934,-0.4131421976,1.1351497652,-0.5411504269,-0.0675214675,0.6807316942,-1.1113685554,0.5398397118,-0.0474499057,-0.3452501414,0.573818011,-0.5411504269,2.0273626863,-1.0097523267,0.9852655277,0.7537326631,1.009749468,-0.444733448,1.3951805145,-1.0385961027,-0.4335737781,-0.1756794264,0.1008991657,1.1113695699,0.9061262739,-2.0273704332,-1.0322157638,0.6609092258,-0.8517804727,-1.1944739919
Plate_Prest2012_P09_P3,20110438,20110460,O - 06,Propidium iodide ,ACHE,4,10,-2.6488760329,3.7252460165,-2.3989737145,-1.4850252277,2.5085454476,2.8435422852,0.1422170005,5.7778062556,-1.6047063046,-0.0289711705,-0.2039711717,4.1501446146,3.4407136235,1.2999624382,-2.2294888948,2.2335831148,-1.6440937689,-0.0289711705,-2.9064973109,7.1633697456,2.1260463642,-3.2287420122,-7.1633692317,2.5860925963,-0.8043768311,-1.2614358023,2.6040154521,-0.1680382778,0.004560672,-3.4407365627,1.5470409492,2.9064904171,4.5833945213,-1.9284339358,0.2860636715,6.2714309964
Plate_Prest2012_P05_P2,20110437,20110459,B - 08,Pyridostigmine iodide ,ACHE,4,10,0.582494827,-0.7214705026,0.4203874407,-0.0294702965,0.6005797995,-0.4587122406,0.9254864988,-0.4989274055,0.3847731726,0.4110127317,1.0419808712,2.660783111,-0.8872109694,1.2479344955,0.6712113387,0.8050204319,-0.0374209653,0.4110127317,-3.0680468165,-0.4242920176,-0.1153028959,0.906094081,0.4242904209,0.1169674592,0.5669400602,0.0406930174,-0.1244480482,2.091922406,-0.1110111787,0.8872058882,1.079804337,3.0680442852,1.4264941579,0.7675875597,0.2901676768,-0.2945604185
Plate_Prest2012_P13_P4,20110439,20110461,P - 15,Rivastigmine ,ACHE,4,10,-2.5604534263,0.8681700694,0.1843600334,-1.4580738871,-0.8388701818,-0.2930116581,-0.3842805601,3.1693421611,-1.3327053427,0.2921558756,-0.3496112142,-1.6032881345,3.3847921719,0.2559391949,0.4884921005,-0.8092806642,0.8462162917,0.2921558756,-0.8799286186,2.447458859,-0.8634574299,-2.6031493881,-2.447462841,-0.9528340869,-1.2869662571,0.1906432939,-0.7653047363,-1.1384114894,-1.1141896622,-3.3848385825,-1.1550734029,0.8799224371,0.6785496572,0.5055879915,4.0169974884,2.503430893
Plate_Prest2012_P05_P2,20110437,20110459,A - 19,Tacrine hydrochloride ,ACHE,4,10,0.4648750239,1.2885933322,-0.4117551976,0.3547119894,0.4777208012,0.5513555062,1.0254696132,-0.258876879,-0.0519824264,-0.4317542809,0.2921565794,0.6288986737,0.9940411177,0.793471471,-0.3932733044,0.2749658083,-1.0851078622,-0.4317542809,-2.0187457436,-0.3659662099,-0.1196663899,0.0358439287,0.3659632048,0.4046724449,0.6574123631,-0.2111819504,0.3947169787,0.9401446977,0.2538609606,-0.9940394789,0.8292419355,2.0187392667,0.5255155703,-0.5969931407,1.0140746686,0.023448805
Plate_Prest2012_P05_P2,20110437,20110459,C - 10,Amlodipine ,CACNA1C,17,10,0.0290946254,0.1434725956,0.9973269262,0.2367545135,4.4093354035,-0.6095284017,-0.2356346706,0.3419974964,0.9086061739,-0.1932435312,-2.1033881534,3.2596729625,0.5855774238,-0.0746835381,-3.4907141395,4.6563907734,-2.2800084837,-0.1932435312,0.217457845,0.2232624393,-0.1178135727,0.3053371918,-0.2232635912,4.9248964985,0.2637538792,-0.7060312631,4.8150233653,1.9798070965,-1.8510648125,-0.5855800922,1.6063618273,-0.2174671917,1.290681961,-1.8870356755,0.0766520952,0.7476598654
Plate_Prest2012_P05_P2,20110437,20110459,O - 18,Felodipine ,CACNA1C,17,10,0.4675538409,-1.1637038666,2.7830593932,-1.0697512476,3.3567301642,-1.8488594918,-2.3089791874,-0.0248458405,-0.7739038521,-1.1930533883,-0.500571171,0.3395839553,0.0567146491,-1.8164425466,-1.9648387526,3.1387587668,-1.6092730208,-1.1930533883,-1.311431558,0.1143228082,-0.1348549442,0.5732132737,-0.1143250556,4.1231698544,-1.7228382225,-1.7219707667,3.7972236223,-0.9565491747,-0.6860928416,-0.0567133644,-0.6266032816,1.3114364158,1.6869145347,-2.0595931717,-0.3861108583,-0.0544214398
Plate_Prest2012_P13_P4,20110439,20110461,M - 03,Isradipine ,CACNA1C,17,10,0.5042829205,0.7989865757,-0.8521726153,-0.6610112614,-0.433529717,0.762298727,-1.74325371,-0.5680160495,-0.2227606033,-0.1397165743,0.4575854959,-0.8355155245,-0.5909866558,-1.6467428702,0.031500377,-0.3649887396,0.7005794647,-0.1397165743,0.7471252449,-1.4211995536,-1.5256611158,0.8379956367,1.4211995333,-0.4828687312,-1.2399536171,-0.3345797635,-0.5634032081,-1.4036313645,0.6925193865,0.5909706513,-1.1081156202,-0.7471347262,-0.2977516749,0.1020733741,-0.5627250079,-1.0526234162
Plate_Prest2012_P05_P2,20110437,20110459,M - 07,Nicardipine hydrochloride ,CACNA1C,17,10,-0.6338486014,0.7962115212,0.4813813926,-2.9128616261,0.2268039893,-0.7716778235,-3.6843069062,-1.5802833352,-3.2195140226,0.0735836412,0.3824705698,-0.8747138389,0.8315340373,-2.2013639426,1.7651718818,0.591034065,1.5294130427,0.0735836412,0.3789944679,-2.7594001175,-0.1450974937,0.5630885473,2.7593962688,-0.4218162775,-3.5043601385,0.4599493326,-0.6182688507,-2.5530612135,-2.747543868,-0.8315338326,-2.6265945187,-0.3789976922,2.8420773506,1.4505314342,0.6363464464,-1.7826236377
Plate_Prest2012_P01_P1,20110436,20110458,M - 07,Nifedipine ,CACNA1C,17,10,-0.8494079007,1.4068669963,-0.0875959909,-1.630081567,4.2963879113,0.4811207023,-0.8549381684,0.4060426182,-3.0062377364,-0.2592125352,0.7784261559,4.1435651365,4.8053799379,-0.4161558763,0.8837932967,4.7773549163,1.6365655033,-0.2592125352,-4.142762657,2.2620375982,1.494555247,-0.7739587979,-2.2620390119,2.7974713738,-1.4680192437,-1.6966913531,2.0433450395,2.2155292469,-6.0189849357,-4.8054293875,2.2927285981,4.1427534781,8.9348141475,1.0869703616,2.1039688686,2.0669658776
Plate_Prest2012_P09_P3,20110438,20110460,A - 17,Nilvadipine ,CACNA1C,17,10,-0.9902160604,1.4444387512,1.2447377311,-1.5379744514,-0.611193949,0.6492069296,-1.013408682,-0.7343911425,-2.5183509811,-0.9066552969,-1.3235538818,-0.4574930908,1.6176209442,-0.6165480432,1.8295672911,-0.2994481408,1.8440956421,-0.9066552969,-1.8946597856,-1.7512377858,-0.7100551988,0.2048670848,1.7512369129,-1.0270400268,-1.7014600217,-1.5867796879,-1.2117994901,-0.1818409344,-0.9949373663,-1.617638339,-0.4356579444,1.8946608559,1.8889253844,2.163454872,0.7415121994,-1.4767765461
Plate_Prest2012_P09_P3,20110438,20110460,H - 18,Nimodipine ,CACNA1C,17,10,-0.2944050531,-0.6630509675,0.6323885698,-2.554528667,-1.5023748608,0.8873033062,-1.731917708,-1.7467175889,-3.3772250412,-0.3291693015,-0.0450965696,-1.0581532094,-1.6240831719,-0.7648198795,2.6173020631,-1.1222892429,2.6051936072,-0.3291693015,0.4258124107,-3.2759529059,-1.7468591372,0.8717919368,3.2759537763,-1.8549499228,-2.7110900896,-1.3941264342,-2.0364623159,-0.1854857642,0.3500688431,1.6240831876,-1.7667293707,-0.4258078178,2.7428074537,2.4486458548,-1.1012330872,-1.4627294959
Plate_Prest2012_P09_P3,20110438,20110460,E - 13,Nisoldipine ,CACNA1C,17,10,-0.220088923,0.1897086851,1.6835689628,-2.4481351501,13.1828753961,0.1008581578,-3.3327277381,-0.6879288126,-3.3310604573,-0.306784385,0.9636718253,5.909831496,3.695431695,-2.0165106353,-1.8806741861,13.6460238778,-2.7175517236,-0.306784385,-4.2888189256,1.9362701876,0.2715622527,0.7831967778,-1.9362710363,9.8824787243,-3.2555308532,-1.3262719478,9.2453775475,-0.1708936611,-13.1693593054,-3.6954712273,2.6517352309,4.28880926,10.5015663581,-2.7237034752,0.2746882028,1.3115779859
Plate_Prest2012_P09_P3,20110438,20110460,H - 14,Nitrendipine ,CACNA1C,17,10,0.0653854312,0.1491876375,0.3728686349,-2.9230427214,-2.1087382346,0.3353397778,-1.4561725258,-0.7313255482,-4.8519071373,-0.9856093454,-1.4707365347,-1.1324099575,2.6384683998,-0.34876506,2.5476672615,-1.8005249579,2.9853864878,-0.9856093454,-0.2343992173,-1.4385853836,-1.1957909478,0.6084835511,1.4385851709,-2.3014725626,-2.8839781973,-0.6238695168,-2.481206322,-0.1840573075,0.76827017,-2.638497454,-1.351722389,0.2343951666,4.5367732901,3.4953394433,0.8535719339,0.3413666323
Plate_Prest2012_P01_P1,20110436,20110458,M - 04,Verapamil hydrochloride ,CACNA1C,17,10,2.3177227416,-0.1260239237,-0.3361513163,2.8741578994,4.7678556207,0.5565823374,-0.6809183575,-2.2008015349,3.0705433744,-0.2572752732,-1.9481661974,1.7187367709,-0.2591286606,-1.5772361219,-3.4743982061,4.3235132922,-1.7345182302,-0.2572752732,3.1804655349,-2.3700031983,0.0987345715,2.594836696,2.3700043991,4.7682456213,1.5197670111,-0.8106086567,4.2946502425,0.5053078249,-3.5931317554,0.2591191933,1.126714819,-3.1804683683,-3.441455284,-3.8875936938,-0.7737976304,-2.5204971383
Plate_Prest2012_P13_P4,20110439,20110461,L - 21,Bifonazole ,ERG11,42,10,-0.9459631649,-0.7083001618,1.7291360919,-2.3482594694,1.3696636784,-0.4441722268,-2.1844270827,-0.7784847575,-2.5959255545,0.0971375754,0.1336487411,1.3346541504,-0.376832071,-1.3297399633,1.5108883826,1.7074545438,1.4148237157,0.0971375754,-1.4942069524,-0.7714380685,-0.8935334282,0.0938542797,0.7714360937,0.0888526102,-2.4511257318,-0.3389443449,-0.2822222161,-0.267012534,-3.6125169622,0.37682684,-0.4197190319,1.494206126,4.3709620179,1.1067062148,-0.4706879095,-0.0273116911
Plate_Prest2012_P01_P1,20110436,20110458,F - 16,Clotrimazole ,ERG11,42,10,-0.0839236873,-0.8018029178,0.7251271284,-1.8551556297,2.1945837497,-0.4717528698,-1.7906948954,-0.9275217606,-2.1904415744,-0.8276209531,0.6557509881,1.2315724095,-0.9465880117,-1.3138040713,0.8001125909,2.4916727711,0.895135362,-0.8276209531,-1.5555354566,-1.3823762966,-0.8444803683,1.2392120416,1.3823765534,1.2652835339,-2.0179384028,-1.4730943435,0.89886235,-0.3643744893,-3.3525242209,0.9465896049,-0.3195484755,1.5555319629,3.887497232,0.5597711167,-0.0473839269,-0.4687694832
Plate_Prest2012_P01_P1,20110436,20110458,N - 10,Econazole nitrate ,ERG11,42,10,0.5115613438,0.5733910769,-0.0769281821,-2.2202238375,1.0774613334,0.0886874715,-2.0985066674,-1.9833089598,-2.998958978,0.2349409315,-2.0494280721,-0.1700133266,2.3832998337,-1.6786982382,0.9006651959,1.5542679807,1.3503878252,0.2349409315,1.6071252953,-2.2076913034,-1.4092652985,2.1387383367,2.2076923319,0.4363558526,-2.4368426311,-0.0145413107,0.1764032394,-1.1608300921,-1.7667895232,-2.383325974,-0.8595083532,-1.6071318306,3.2994735204,1.0610577118,3.2686818542,-1.7122029992
Plate_Prest2012_P13_P4,20110439,20110461,F - 21,Fluconazole ,ERG11,42,10,0.3641464412,0.3721591037,0.0014874295,0.5612704484,-0.4698304113,-0.0097815158,0.1673110458,-0.3979823356,0.3768907167,0.3074419843,0.9342668187,0.4496517995,0.391933843,-0.3066187013,0.8466968776,-0.2376779876,1.2414514218,0.3074419843,-0.4069830087,-0.9892797277,0.6139269702,0.5797408219,0.9892790094,-0.6608058129,0.3828287788,0.0084152888,-0.6412939712,0.5993399374,-0.1286168258,-0.3919506617,0.9695991688,0.4069724467,0.271476883,1.510420264,-0.4124269194,-0.1629241029
Plate_Prest2012_P05_P2,20110437,20110459,M - 19,Ketoconazole ,ERG11,42,10,-1.631388784,0.2261145204,0.7949342304,-3.0440833961,1.5754895919,-1.2594503704,-3.6038103198,-0.3844643839,-3.7217095597,0.5410371171,0.3821768132,0.1291612727,0.3376961483,-2.0987160832,1.6300619899,1.9699616017,1.7054920587,0.5410371171,-0.7195643,-1.2102665782,-0.1415023925,-0.2147538662,1.210261367,0.8005415104,-3.5629411817,0.7346616467,0.3194073081,-1.8128279304,-2.579500046,-0.3376924022,-1.9288437946,0.7195660765,4.8631164291,1.4107285142,-0.4790469735,0.1631136003
Plate_Prest2012_P01_P1,20110436,20110458,M - 15,Miconazole ,ERG11,42,10,0.0945866344,1.1908369864,-0.1465964689,-1.0716442715,1.3899854197,0.3985629713,-0.7190704509,-1.1859093871,-1.6728856244,-1.0282896263,1.2408011745,1.7253571087,1.9230283768,-0.4658921164,0.758753612,1.7315816847,0.9170168102,-1.0282896263,-1.0266861507,-1.4294874862,0.2143550892,1.4222727372,1.4294871324,0.597078166,-1.0349428219,-1.0422200919,0.3220007682,0.5987117695,-2.979347333,-1.9230505257,0.5923731295,1.026675269,3.0572438454,0.7294343479,0.9478541333,-0.5188573793
Plate_Prest2012_P13_P4,20110439,20110461,A - 12,Sertaconazole nitrate ,ERG11,42,10,-0.9053392524,0.9853131226,4.3803930989,-1.8059665223,4.5986217349,-0.9170732892,-2.3214243307,0.3296669595,-2.1997522134,-0.938787104,0.8608809979,3.1670026952,6.4454439236,-1.8098266408,-0.0310154961,4.9228874677,-0.1123434023,-0.938787104,-2.4009769067,1.6769163839,0.0676933414,-0.3157923803,-1.676920203,3.2922095453,-2.1172867239,-1.0507348479,2.7003445799,1.0148261244,-4.2584456193,-6.4455134093,1.3407768411,2.4009812443,5.3992804931,0.2580937232,2.8692944749,1.039873707
Plate_Prest2012_P05_P2,20110437,20110459,D - 11,Terconazole ,ERG11,42,10,-1.5268624328,0.0202458841,1.0164069385,-1.7795107814,0.3446216646,-1.2245914892,-0.3098452452,-0.6958236095,-2.1414744812,-0.3249402137,0.5742594968,2.1849748036,-0.4973370298,1.0612315299,1.9586748379,0.6204598521,1.1238378384,-0.3249402137,0.8130152197,-1.4784083466,-0.1253412071,-0.0853997261,1.4784053593,-0.5019567544,-1.1617767394,0.2925237422,-0.6506576221,0.7497323421,-1.4259689893,0.4973426109,-0.7183146925,-0.8130168136,2.6185370403,2.1057914177,-0.9420089394,-1.0325196685
Plate_Prest2012_P01_P1,20110436,20110458,I - 10,Tioconazole ,ERG11,42,10,0.9537869425,-0.4669404812,0.7640290008,-1.9619304081,4.8958064535,-0.6671636535,-2.382632115,-1.6060249305,-2.0797341233,-0.6649458723,-2.1605834138,2.6766317173,0.4705031229,-1.8550724632,-0.8650036931,5.3272482848,0.3688094045,-0.6649458723,-0.8449934078,-1.5844996918,-1.0765490703,2.1372275354,1.584500485,3.7019112511,-2.2876740832,-0.8004136453,3.0695569046,-0.1896446675,-6.9754897662,-0.4705121619,-0.321485855,0.8449873329,4.1066832303,-0.5154610947,-0.6257354264,-0.8105791653
Plate_Prest2012_P05_P2,20110437,20110459,F - 12,Voriconazole ,ERG11,42,10,0.7762965211,-1.5005719656,1.4240313042,-0.6022833826,-0.8611824659,-0.9622532509,-0.2743892542,-0.4556822213,-0.0722043767,-0.8078413547,0.2915303239,0.0408265661,-1.6528904068,0.1134475148,0.9478224141,-0.850361106,0.9833391483,-0.8078413547,-0.5595442836,-0.8122651032,-0.1272743616,0.8727197148,0.8122609915,-1.1945978864,-0.5246933866,-0.8539023724,-1.3622543348,-0.1479074367,0.7016141567,1.6528919279,-0.4929701784,0.5595491079,0.4174408945,1.3565712592,-1.0322524097,-0.3571091589
Plate_Prest2012_P09_P3,20110438,20110460,A - 22,Balsalazide Sodium ,PTGS1,74,10,0.3236229325,1.3513589869,-0.330428554,-0.6876907527,0.9370648901,-0.0048551578,-0.2781549247,0.8122862486,-0.2083045244,0.2286695853,1.8898817867,-0.4925755756,0.2846370243,0.1241489353,-0.3781469737,0.6886284334,-0.9841652696,0.2286695853,-0.7322363106,0.4740712687,-0.6277058617,-0.2323012269,-0.4740751061,1.6832734222,-0.6874019329,0.2444725664,1.6872935353,-0.1816583985,-1.3308587287,-0.2846482291,-0.8822133453,0.732237961,0.2057084448,-0.6283940421,1.0764917834,0.8980344324
Plate_Prest2012_P09_P3,20110438,20110460,O - 07,Dipyrone ,PTGS1,74,10,-2.4281398191,-0.3831401798,0.2902630141,-3.1566265445,-2.706944568,-2.1760366196,-1.7846845227,1.3230554884,-3.5878706734,1.6679061567,1.6814120185,-2.304140511,-0.520124868,-0.5504412818,2.8750495222,-2.5509754633,2.1824106736,1.6679061567,0.0805347252,-0.3058473094,-2.4809563552,-2.1599763774,0.3058449059,-2.9557387359,-3.2025747288,2.0850662939,-3.0513694336,-0.1891274411,-0.2889979936,0.5201133105,-2.9418337114,-0.0805358679,2.4521663197,2.5496969216,-0.2801715066,1.3969983627
Plate_Prest2012_P09_P3,20110438,20110460,H - 16,Flurbiprofen ,PTGS1,74,10,-1.7702908858,0.2303538039,-0.2699932234,-0.5765625877,-0.8172252304,-0.2397785753,0.8160447092,0.7414541935,-0.8469800747,0.4602586957,0.8137855261,0.4346800731,-0.5494525242,0.8798649792,1.9668107854,-0.5994255553,1.3641262591,0.4602586957,-2.0690994801,0.3288957464,1.1696363591,-1.3591968139,-0.3288980358,-1.1768740261,-0.0273378579,0.4485762178,-1.3603099362,-0.1754876102,0.0759118881,0.5494544033,0.5809696777,2.0690951095,1.4967523465,1.7856411794,-0.3116749048,1.131665467
Plate_Prest2012_P01_P1,20110436,20110458,H - 06,Indomethacin ,PTGS1,74,10,3.3648747534,0.1973645346,-0.5411864017,2.5179097483,0.7025862268,1.0061268038,0.1592394672,-1.714723071,3.0145621927,-1.0972787254,-0.7129350824,1.3944454317,-1.3145410807,-0.3647969397,-1.098949882,0.8119726875,0.0442734739,-1.0972787254,1.2532322834,-2.1656000525,0.3673694478,3.386549427,2.1656007513,0.5151630182,1.7599079364,-1.7914194834,0.4986667563,0.6379608413,1.3400979428,1.3145368044,0.8297064992,-1.2532355316,-3.5837961588,-1.2051902111,-0.8554791074,-2.2337334119
Plate_Prest2012_P01_P1,20110436,20110458,L - 19,Ketoprofen ,PTGS1,74,10,0.362020324,0.634246716,-0.293178599,-0.6905837647,0.7929539986,0.184545866,-0.9961862659,-0.5078875469,-0.0673671037,0.8188481287,-0.5191225547,0.140434662,1.1275922661,-0.8466796515,0.5887073888,0.9562856887,0.7018494631,0.8188481287,-0.3095350135,-0.998606839,-0.6324697812,0.6834190371,0.9986049893,0.5432032777,-0.9503396496,0.6229180095,0.5320862641,-0.46715001,-0.9758157309,-1.1276090944,-0.3143360588,0.3095405369,0.9085713162,1.304450236,1.4046465306,-0.4713833254
Plate_Prest2012_P01_P1,20110436,20110458,I - 11,Naproxen ,PTGS1,74,10,-0.0198388944,2.3486361505,-0.5702523751,-0.5909441801,3.7270539957,0.2675644621,-0.9432161576,-0.3420333479,-0.7119313191,1.2068078088,0.0485235915,1.750170547,3.0191544723,-0.7357680015,-1.937499282,3.6168337202,-1.5363114314,1.2068078088,-1.4764296078,-0.2362094544,0.0094641396,0.0674074185,0.2362110408,3.4917887005,-0.844127249,1.6156463605,3.268098074,0.4422449276,-3.0337657865,-3.0191796937,0.5282814843,1.4764159074,2.2763957594,-1.3570296688,1.7353589876,0.0293608713
Plate_Prest2012_P13_P4,20110439,20110461,C - 22,Oxaprozin ,PTGS1,74,10,0.9594098305,-0.6785373103,0.9324212084,0.3491483932,0.1405173286,0.4979773044,-0.430741194,-0.7900593157,0.6639024173,-0.7510124269,0.3350726075,0.4044719188,-1.3096205058,-0.7408325042,0.0266937884,0.3302120438,-0.2807728538,-0.7510124269,-0.5033974899,-0.6964958097,-0.1164725107,0.9534088161,0.6964951266,-0.40989633,0.0549738023,-0.8636048826,-0.0567634988,0.0353246499,0.0195221794,1.3096131418,0.2726447656,0.5033911208,-0.0756419088,-0.2201125632,0.6191454142,-0.5909873232
Plate_Prest2012_P05_P2,20110437,20110459,L - 07,Phenacetin ,PTGS1,74,10,-0.5449779924,2.3590291446,-1.588804966,0.0478529503,0.5592768071,0.9334540678,-0.1230238738,-0.0392392086,-0.0525805173,1.756956073,-0.4158802526,0.9708457663,1.7190805747,-0.0841110538,0.0577900848,0.6326342067,-0.3195358654,1.756956073,-1.9035476177,0.3534353773,-0.1218816215,-0.3755179578,-0.3534356078,0.4162073866,-0.0009327995,1.1876158959,0.3118023541,0.7831460628,-0.1815579573,-1.7190901583,0.857962584,1.9035479917,1.1222567651,0.0292842929,2.2231562837,0.0511010803
Plate_Prest2012_P09_P3,20110438,20110460,D - 13,Suprofen ,PTGS1,74,10,-0.2232533179,2.1303492632,-1.3718851271,-0.5994437187,2.8336081504,0.7578774169,-1.7224284103,0.9216246941,-0.2532451167,0.1176555397,-0.693909399,1.3207383523,5.4695852052,-1.171804144,-1.7198886243,2.70241966,-1.9597729761,0.1176555397,1.4088795766,1.5102565127,-0.7003105901,-0.7449558211,-1.5102565354,2.4711366845,-1.2785960018,0.1945992711,2.6685557827,-0.1795151909,-1.2543991106,-5.4696237935,0.1612954385,-1.4088800974,1.4536114945,-1.2073488017,2.7108330907,1.5694808898
Plate_Prest2012_P09_P3,20110438,20110460,E - 07,Zileuton ,PTGS1,74,10,-1.4554369782,2.053141713,-1.5802202348,-2.3776714129,-3.1273788871,-0.1712957752,0.0853429866,-0.0104710129,-4.1601876255,0.9739195287,-1.6909799608,-1.8245064745,0.5693280316,0.7044976197,3.3795677713,-2.7720933194,4.3014085029,0.9739195287,1.3822841524,-0.1249117337,-0.1558010676,-0.7729495066,0.1249096532,-3.2141180241,-1.8580153183,1.3257001452,-3.5054326228,-0.182074969,-0.1914031258,-0.5693340914,-0.8702232274,-1.3822811414,3.5714674585,2.9193941333,0.8121490643,0.550030837
