Plate name,Plate Code[R1],Plate Code[R2],Well,Contents,TargetGene,TargetGeneNum,Count,Nuc Elongation[R2]_Nuclei,Nuc Intensity[R2]_Reference 1,G0-Phase (%) [Cell cycle][R2]_Reference 1.Reference 2,Nuc/Cell Intensity[R2]_Nuclei,Spacing (MIN)[R2]_Coordination,G1-G2M (%) [Cell cycle][R2]_Reference 1.Reference 2,Intensity (N+C)[R2]_Nuclei,Compactness[R2]_Nuclei,Nuc Intensity CV[R2]_Nuclei,Nuc Intensity[R2]_Reference 2,Neighbor Count (MIN)[R2]_Coordination,IxA (Cell)[R2]_Nuclei,Ki67 granule (%) [ki67-Cyto-granule][R2]_Organelles,Cell Intensity[R2]_Nuclei,Neighbor Count (SOI)[R2]_Coordination,Spacing (SOI)[R2]_Coordination,Neighbor Count (Lune)[R2]_Coordination,Nuc Intensity[R2]_Cells,Normal cell (%) [Enlarged nuclei][R2]_Nuclei,Grappe-like (%) [Grappe-shape][R2]_Nuclei,IxA (Nuc)[R2]_Nuclei,Chord Ratio[R2]_Nuclei,Normal shape (%) [Grappe-shape][R2]_Nuclei,Spacing (Lune)[R2]_Coordination,Nuc Intensity[R2]_Nuclei,S-Phase (%) [Cell cycle][R2]_Reference 1.Reference 2,Spacing (Gabriel)[R2]_Coordination,IxA (N+C)[R2]_Nuclei,Nuc Displacement[R2]_Nuclei,ki67 no granule (%) [ki67-Cyto-granule][R2]_Organelles,Light Flux[R2]_Nuclei,Bigger cell (%) [Enlarged nuclei][R2]_Nuclei,Nuc Area[R2]_Nuclei,Neighbor Count (Gabriel)[R2]_Coordination,Intensity[R2]_Organelles,Nuc 1/(Form Factor)[R2]_Nuclei
Plate_Prest2012_P01_P1,20110436,20110458,F - 07,Pargyline hydrochloride ,MAOB,63,7,0.1335911795,0.271339843,-0.3406104948,0.2123814627,0.4612962494,-0.5051513194,-0.3723469769,-0.6779058995,0.2690726644,1.2336394477,-0.8942834346,0.692550066,0.6468795499,-0.7311244388,-0.3944167109,0.4299163447,-0.4712033553,1.2336394477,-0.1259752332,-0.5472205849,0.2259092421,0.2550058349,0.5472191201,0.2149359023,-0.0617267829,1.1010687797,0.1489293444,0.3497719863,-0.6457105886,-0.6468910035,0.5686271526,0.1259673482,0.7076646321,-0.4604560243,-0.2470566516,-0.6965648505
Plate_Prest2012_P05_P2,20110437,20110459,P - 05,Selegiline hydrochloride ,MAOB,63,7,-1.0903583816,0.5155220856,-0.1217010323,0.2274191014,0.267215436,0.3024966721,0.706090058,1.0745266828,0.0336510463,-0.2242490128,-0.8256272151,-0.1262186828,1.1243932569,0.2522871934,0.0930969591,0.257851953,-0.0543208762,-0.2242490128,-0.8391297499,0.3083936497,-0.1374467824,-1.1682128744,-0.308393441,0.2086243347,0.3311646574,-0.2375005565,0.363303092,0.1896144151,-0.225401046,-1.124387049,0.2977182015,0.8391289317,0.04284182,0.36681927,1.6796757995,0.8145278764
Plate_Prest2012_P01_P1,20110436,20110458,C - 06,Zimelidine dihydrochloride monohydrate ,MAOB,63,7,2.813848854,-0.2145059621,-0.211938779,1.4999186633,0.3807041233,0.3866996914,0.3567520543,-2.1359808288,1.8536865616,-0.0508418624,-0.214669622,1.1189046031,-0.5865333752,-0.2253924961,-0.858685772,0.5054065569,-0.5748507803,-0.0508418624,0.361789284,-1.9290791195,0.7314722359,2.6207398031,1.9290781007,0.3970275977,1.1611479564,-0.1696846854,0.522337172,0.8669003759,0.2285060181,0.58651972,0.8937515498,-0.3617927113,-0.8846606037,-0.9944330504,-0.7628197065,-2.4499137434
Plate_Prest2012_P05_P2,20110437,20110459,O - 11,Amikacin hydrate ,rpsL,114,7,-1.2159482282,1.1832578983,-0.8807123321,-0.6896087075,0.4642084747,-0.1876147942,-0.2269254822,1.3300218083,-0.4082867564,1.274169926,0.431997068,-0.1258480213,0.3278915863,0.3046847816,-0.160422045,0.4304422236,-0.3384173886,1.274169926,-0.4074429735,0.4761627695,-0.1379983207,-1.2379366428,-0.4761638344,0.2954302395,-0.6193775787,1.3408301664,0.2491777576,-0.0597706691,-1.4922926788,-0.3278982637,-0.2929639499,0.4074362509,1.1290163628,-0.1651956249,0.5833169738,0.989898054
Plate_Prest2012_P01_P1,20110436,20110458,O - 22,Gentamicine sulfate ,rpsL,114,7,0.5206297693,-0.081199363,-0.5209363547,0.764326094,1.0269947252,-0.4886017641,0.9863066491,1.2761685258,1.1880071714,1.0134713199,-1.3882886693,0.330917368,-0.1305826249,0.8328726574,-0.1709343092,0.9769643998,-0.4181982744,1.0134713199,-0.1622093083,0.172879049,0.511247224,0.0189905038,-0.1728792861,0.8904717657,0.9196368207,1.3376734596,0.9126757523,0.4992370307,0.3236857074,0.1305765329,0.2529491358,0.1622032195,-0.8437089668,0.1783114872,0.7599600953,0.6693039223
Plate_Prest2012_P05_P2,20110437,20110459,O - 09,Kanamycin A sulfate ,rpsL,114,7,-0.8944499193,1.091592094,-0.6149600426,-0.996017123,1.5090181965,-0.6364909397,-2.0218439014,0.7007267691,-0.7682309167,1.5395899101,-1.2964884216,-0.1257752527,0.8578232306,-1.3215067461,-0.2775911282,1.7542518772,-0.4943259849,1.5395899101,-0.5302173607,0.3351140566,-0.1389247593,-0.5245218277,-0.3351148801,1.5572501159,-1.5214627458,1.5870261,1.2807134288,-0.8631219006,-2.2717530857,-0.8578176843,-0.6456752314,0.5302166708,1.3482372603,-0.548450311,0.8888407884,0.7012210377
Plate_Prest2012_P01_P1,20110436,20110458,O - 18,Neomycin sulfate ,rpsL,114,7,-0.4348143612,0.4046770827,-0.0824626181,-0.1864349776,0.8338740551,-0.4094379259,0.2512944354,0.7158214803,0.1332216238,0.6114860285,0.534626779,0.5463180872,0.8834216811,0.3844815804,0.1265742732,0.8398821276,-0.5135551249,0.6114860285,-0.6503118553,-0.2791217814,0.4436980156,-0.5268787301,0.2791202321,0.5210041878,-0.0796756557,0.6166828723,0.6434671823,0.4945517971,-1.9145649332,-0.883426821,0.3746394825,0.6503111734,0.8429148732,-0.0826031084,0.9420561589,0.6728355574
Plate_Prest2012_P09_P3,20110438,20110460,B - 09,Spectinomycin dihydrochloride ,rpsL,114,7,0.8279533663,0.6121542405,-0.6633445532,1.0400740513,0.7677556953,-0.5507409433,0.2519545914,-0.7440933405,1.3286957383,0.9939220722,-1.2537175215,-0.1255639479,-0.4002307001,-0.3242128684,-0.1744907936,0.9428371471,0.0441744491,0.9939220722,-1.3799575159,-0.9591678544,1.1216206735,0.8526099972,0.9591681986,0.2057699291,0.8812778534,1.2461620256,0.0513343103,1.2347415145,-0.0641464551,0.4002277709,1.2426152316,1.3799507237,0.4420036327,-0.4670282254,-0.7923156875,-0.9713893764
Plate_Prest2012_P05_P2,20110437,20110459,A - 03,Streptomycin sulfate ,rpsL,114,7,-0.9148562639,2.9197261512,-2.2935817212,0.0171458362,-0.7655378448,0.4862930986,0.3070193248,0.1082717776,-0.2680818988,1.6337257462,1.2528009349,-0.1264422975,2.6817787429,-0.2480818268,1.5179150972,-0.7457997426,1.0701261358,1.6337257462,-0.7839162309,-0.1314509897,-0.1375609824,-0.5798872741,0.1314510202,-1.0300000024,-0.0079978906,2.2369112457,-1.0209419404,-0.0720412949,-0.5773690241,-2.6817694563,0.4754630542,0.7839142239,0.6861443629,0.8460831813,4.2218329439,-0.2401290274
Plate_Prest2012_P05_P2,20110437,20110459,N - 09,Tobramycin ,rpsL,114,7,-0.7085151289,1.4353017669,-1.0834455387,-0.4764645012,1.4673773257,0.2151409488,-1.3840406243,-0.0001955047,-0.177290653,1.1853158707,-0.4608656374,-0.1258355335,0.6298749296,-1.0380009198,-0.2988424467,1.6570420869,-0.2719775025,1.1853158707,0.9909066479,0.7075841091,-0.138557722,-0.2475371041,-0.7075852544,1.272481982,-0.9183488206,1.0754798995,1.1164856767,-0.5668554598,-2.0203393168,-0.6298682988,-0.234749758,-0.9909094819,0.5479847433,0.6089204809,-0.0831854581,-0.2970693685
Plate_Prest2012_P01_P1,20110436,20110458,H - 14,Bumetanide ,SLC12A1,80,7,0.333302677,0.9774932596,-0.6407599456,-0.2647638086,0.372026441,-0.4852146559,-0.5310648084,-0.8276516188,-0.3727832655,1.5419612874,-1.6880987954,0.5120878721,-0.9575346261,-0.748801253,-0.3115207942,0.4261406099,0.1255875626,1.5419612874,-1.6662067134,-0.5375862474,0.1641728012,0.03641494,0.5375857949,0.2208638088,-0.4776407624,1.5042404545,0.1621203236,0.2562514443,-0.4128193394,0.957520798,0.5214646415,1.6662030955,1.4086131263,-0.3875752887,-0.7429017816,-0.4968543618
Plate_Prest2012_P05_P2,20110437,20110459,G - 03,Chlorthalidone ,SLC12A1,80,7,1.6937979026,0.0166873072,0.0316481478,0.9718225819,1.4035988391,0.1117725158,-1.7383789071,-1.4051546148,0.8333407748,0.095194915,-0.3251157632,-0.1257275663,-0.0262942732,-2.2998674827,-1.9698046442,1.5030738785,-1.3361617298,0.095194915,-0.0873321863,-0.5696585245,-0.1381650712,1.1779868597,0.5696571373,1.3144191201,-0.0033688896,-0.1834040638,1.3441809781,-0.1293113172,-0.1418474644,0.0263023842,0.833933465,0.0873325613,-0.3028238543,-1.4834527621,-0.5879207135,-0.4705477462
Plate_Prest2012_P05_P2,20110437,20110459,E - 03,Furosemide ,SLC12A1,80,7,0.3870016452,1.2459578041,-0.9685033439,1.0154391336,0.2828910523,0.5559606927,-0.2413117254,-1.3340390265,0.9997878874,0.8690977669,1.6771493189,-0.1256568565,0.3957399886,-1.0581360403,-1.0892046321,0.2378573738,-1.5451405259,0.8690977669,0.4176282397,-0.4895526142,-0.1372829556,0.8140226458,0.4895521965,0.0464330816,0.6448840978,0.4932524309,0.2866961178,0.7334649764,1.6326402068,-0.395736252,1.1822438443,-0.4176269306,-0.134839963,-1.2709047314,-0.1958123947,-1.1094727195
Plate_Prest2012_P01_P1,20110436,20110458,C - 07,Hydroflumethiazide ,SLC12A1,80,7,-1.8517083423,-1.6997806087,1.6320810069,-0.5823058003,-2.0637799922,-3.7985418121,-0.006753967,1.3854510076,-0.2128178496,1.9123397459,0.5149794547,-0.7725555914,-0.69397046,0.3348644036,1.4020724183,-2.0307174398,1.1116773659,1.9123397459,-0.9672369712,0.0517463549,-0.2459381505,-1.2964125737,-0.0517480292,-2.0747540718,-0.4021243392,2.3077673059,-1.9190668122,-0.3851672297,0.7827056478,0.6939612278,-0.4208741661,0.9672295279,0.1668525681,1.9687431287,-0.9057808039,0.522420406
Plate_Prest2012_P13_P4,20110439,20110461,A - 16,Piretanide ,SLC12A1,80,7,0.1681866717,1.316152671,-2.863004396,0.3775988551,-0.2667891608,0.5797375963,0.3466456868,1.0223955934,1.1078736308,0.8521157882,0.9018685862,-0.1087405241,-0.478576308,0.2585517571,0.5746239501,-0.1199364811,0.1873351541,0.8521157882,0.3372273344,-0.4243582259,0.2244039804,0.114922059,0.4243584659,-0.434848559,0.4010805972,0.9710142963,-0.5832067446,0.1434277235,-0.6021786392,0.478560003,0.006768671,-0.337230734,-0.8000855971,0.3688041384,0.111331686,0.2294865347
Plate_Prest2012_P13_P4,20110439,20110461,M - 21,Torsemide ,SLC12A1,80,7,0.7469296824,-0.2142221652,0.5782434237,-0.4323783334,0.276004278,-0.5186139502,-0.6883869003,-0.609841647,-0.4149731696,0.2660912471,1.2871491717,-1.0313076961,-0.5273876976,-0.7839454696,0.3025058027,0.0587944864,0.572353183,0.2660912471,0.1334774041,-0.7177253649,-0.741669115,0.7287764574,0.7177263765,0.554173538,-0.7384126973,0.2297515985,0.3604189511,-0.9508260555,0.6702933733,0.5273801146,-0.4385154505,-0.1334884257,0.1562668046,1.4516607891,-0.8160400662,-0.5601876972
Plate_Prest2012_P09_P3,20110438,20110460,F - 11,Trichlormethiazide ,SLC12A1,80,7,-1.5429960425,0.5895060881,-0.7704347998,-1.5997416194,-0.6727815595,0.6211927101,-2.0383237545,0.1470232576,-2.0482585526,-0.325063224,1.0335528061,-0.1263437137,1.4340186244,-1.3748796329,1.4534846975,-0.2865581126,2.1535070917,-0.325063224,-1.2588540381,1.5651540609,-1.2356609273,-1.1989935044,-1.5651534975,-1.0645472408,-2.2872872074,-0.1045178402,-1.2381991717,-1.2730943291,0.4260914673,-1.4340240158,-0.3828069418,1.2588496113,3.4948238186,1.6883051439,0.9630903429,1.0940020148
Plate_Prest2012_P01_P1,20110436,20110458,C - 09,Sulfacetamide sodic hydrate ,folP,100,8,-1.5619591665,0.436847289,-0.5601599466,-1.4769137257,-1.7173812255,-0.765457633,-1.5692063271,0.973998625,-1.4210328969,1.5996470532,0.5079234295,-2.083216132,0.2094463617,-1.3678040882,1.7261206169,-1.7437303996,2.1132736003,1.5996470532,-0.7044233546,0.3287328752,-1.4974392838,-1.4682538871,-0.3287323038,-1.7390834823,-1.6462376564,1.7311597988,-1.8712324294,-1.7256584536,0.5456443133,-0.2094567575,-1.2965872484,0.7044130192,0.467867676,2.2943101722,1.1195353976,1.1947098619
Plate_Prest2012_P09_P3,20110438,20110460,K - 09,Sulfamerazine ,folP,100,8,-1.2051971174,1.4334349362,-1.4901880441,-0.9727954456,0.8077583747,0.3733817095,-2.3836298447,-0.0015475055,-1.1480595945,0.9288581279,-0.9253579212,-0.125991902,0.6670946401,-1.7471509033,-0.2753143033,1.0765302429,-0.3999273129,0.9288581279,-2.1682883431,1.0169566789,-1.2994733516,-0.2943021443,-1.0169574931,0.4187656606,-1.9796805464,0.8172086139,0.1821697253,-1.0570992117,0.7353279597,-0.6670968025,-0.0782222269,2.1682905084,2.9019566727,0.09345852,0.7847476054,0.9853465013
Plate_Prest2012_P09_P3,20110438,20110460,K - 12,Sulfamethazine sodium salt ,folP,100,8,-0.3616441791,1.6071741035,-1.6960231565,-0.8508174268,-1.398837792,1.0009209264,-0.5977803165,-0.8219530485,-1.8097015424,0.0085194039,-0.3743417369,-0.1260557154,-0.103703762,-0.4894710476,1.391366399,-1.1372359924,2.8530551649,0.0085194039,-0.3947944162,-0.4241605187,0.2018825336,-0.6943371744,0.4241605619,-1.5297847894,-1.0163774874,0.2211299587,-1.7633056562,0.1135496743,-0.50445536,0.1037086583,0.4448670175,0.3947905344,3.0662814027,2.2931025693,0.6446165168,0.0320323963
Plate_Prest2012_P09_P3,20110438,20110460,E - 06,Sulfamethizole ,folP,100,8,0.4578621398,0.3497364779,0.2429608627,1.9083580276,1.5524732992,1.5295131382,-0.6105350222,-0.806503437,2.53635031,-1.4856561921,-1.0648788999,-0.1253799352,0.1625947373,-1.2412389352,-1.3124705618,1.6962055863,-0.7791226502,-1.4856561921,0.544116465,-0.6907581921,0.9216307248,1.2796217403,0.6907585781,1.1543395227,0.9772371592,-2.0907010042,1.1265610263,1.2124032404,0.7599609839,-0.1625970093,1.8318564586,-0.5441235347,-0.2422949541,-0.5715722923,0.0485033507,-0.8364775808
Plate_Prest2012_P01_P1,20110436,20110458,D - 15,Sulfamethoxazole ,folP,100,8,-0.2105273377,0.8846186498,-0.3505453137,-0.7495311267,0.7759389156,-0.2423728774,-1.2410665564,-0.0718962368,-0.5056765466,0.5695592709,0.3578627235,0.3694472003,0.0523781799,-1.3430107503,-0.763812881,0.8383685034,-0.8699902432,0.5695592709,-1.8530556959,-0.5958005089,-0.5889493955,-0.1063067667,0.595799468,0.5153959571,-1.0535439595,0.7947747918,0.4703590388,-0.3976802652,-0.3715287108,-0.0523920846,-0.1545341574,1.8530560441,1.347683799,-1.0832673894,0.1467723231,0.0147294145
Plate_Prest2012_P09_P3,20110438,20110460,A - 20,Sulfanilamide ,folP,100,8,-0.3345044594,0.8734959817,-1.0446091004,0.957277233,-0.1347754794,-0.0874654696,0.7419645647,0.126778174,1.4339693773,0.9746374403,-0.3538817227,-0.1258308159,-0.8090128858,0.0956291886,-0.5345054562,-0.2238882258,-0.2933510994,0.9746374403,-0.5158979898,0.1646839612,0.9841318826,0.0132691253,-0.1646837524,0.1089636594,1.1040046884,1.0026024749,-0.0033504677,0.9199817589,1.8331115722,0.8090051034,0.7860502862,0.5158900402,-0.1610761686,-0.8438658972,-0.5433768341,0.4275970516
Plate_Prest2012_P01_P1,20110436,20110458,E - 03,Sulfaphenazole ,folP,100,8,-0.1990762883,-0.0504930154,-0.1877770276,0.1749796069,0.120584257,0.1364391191,0.0906302864,0.4756836722,0.6480140957,0.3469206532,-0.4724085199,1.2812135932,0.3023461517,0.4577625369,-0.4922941104,0.1609876476,-1.3305577511,0.3469206532,-1.2398374485,-0.0620512935,0.2688761823,-0.1842439579,0.0620508276,0.0960464064,0.2734533043,0.1009795024,0.270159039,0.5243017687,1.0942319298,-0.302354908,0.1152026613,1.239835277,0.0404188966,-0.1397857486,0.5326904686,0.1272479874
Plate_Prest2012_P05_P2,20110437,20110459,C - 09,Sulfisoxazole ,folP,100,8,-0.5412923868,1.8260658029,-0.9649255689,-0.122565256,0.4889134303,-0.0101130096,-1.2365559414,0.820339367,0.0737139446,1.1046797456,-1.6831225255,-0.1260127663,2.1334951118,-1.2694458655,-0.7400660855,0.6661632966,-0.2857600467,1.1046797456,0.4579219881,0.938081742,-0.1382034092,-0.9319917371,-0.9380827303,0.4134139568,-0.6278567499,1.2174487949,0.3160236829,-0.3640481233,0.0235916117,-2.1334888442,0.2455216146,-0.4579284607,0.737112531,-0.29563302,1.3325140422,0.9822965822
Plate_Prest2012_P01_P1,20110436,20110458,K - 15,Benoxinate hydrochloride ,SCN10A,76,8,-0.8720995271,1.4662296432,-0.6692935287,-0.5539270649,0.9620113441,0.4897615229,-0.7681282735,-0.375350632,-0.6133645466,0.2506051362,0.592456997,0.9030680856,-0.1725885202,-0.8167539114,-0.1205278201,1.0692780446,0.0302094897,0.2506051362,-0.6381994193,-0.2192472537,0.0036411242,-0.0943376998,0.2192461659,0.6092410979,-0.738150704,0.3559462589,0.4700914095,0.2164803004,-1.4558908732,0.1725759885,0.3294495024,0.6381907866,1.5945764325,-0.3965493,0.274473878,-0.0859262886
Plate_Prest2012_P09_P3,20110438,20110460,O - 05,Benzocaine ,SCN10A,76,8,-1.337284113,0.8668319241,-0.1939626322,-0.0195694129,0.4033029143,0.569535239,-0.0573695139,2.7529980472,0.600695959,-0.3836558469,2.2114361217,-0.1255871893,-0.1631337174,-0.1068090965,-0.0155794194,0.5351170895,-1.7367291422,-0.3836558469,-2.7574390276,1.6576573708,0.6033800751,-1.5979226711,-1.6576549205,-0.0385299556,-0.0359557217,-0.5348223877,0.0794997244,0.7962191448,0.009066249,0.1631325632,0.6559836619,2.7574444765,1.8226504099,-0.1147685265,-0.0913921335,2.0744675712
Plate_Prest2012_P01_P1,20110436,20110458,N - 12,Bupivacaine hydrochloride  ,SCN10A,76,8,-0.9161957902,0.9221228046,-0.4901013163,-0.7661156623,0.635251979,0.3186937583,-0.8690464237,-0.0636639903,-0.6452090705,0.265653065,1.0724667538,-0.2155796187,0.5428192634,-0.8728507126,0.1430282046,0.7161404526,-0.17736663,0.265653065,-0.1594229867,-0.3093976844,-0.5527778445,-0.4364026639,0.3093974119,0.3853975254,-0.9493122477,0.3093135658,0.2776298778,-0.5061915675,-1.2483925831,-0.5428274743,-0.2922421902,0.1594132494,0.7855316829,0.2300153701,-0.2187485431,0.0099544953
Plate_Prest2012_P01_P1,20110436,20110458,O - 13,Dibucaine ,SCN10A,76,8,0.6775047917,2.4417757329,-0.5954844781,0.4029663213,2.0266067189,1.5023333878,0.1156314361,0.1323002406,0.4782766323,-0.9256579794,0.0032601126,1.0837786482,3.7013658567,-0.2873127496,-2.0430806829,1.9968453366,-2.2692142093,-0.9256579794,-0.6628421747,-0.1083706085,0.4870596152,0.4372412332,0.1083689344,1.9105576034,0.3043210941,-0.9839820234,1.7992677484,0.6573299542,0.198663901,-3.7013641356,0.6717032004,0.662835937,0.4963608783,-2.6142588744,2.0508073607,0.2246667823
Plate_Prest2012_P01_P1,20110436,20110458,F - 10,Dyclonine hydrochloride ,SCN10A,76,8,4.7404200594,-1.6898174346,0.9467614898,3.8610849929,3.8353199282,-1.5545037435,0.3719845397,-3.3802479253,4.0064161713,0.6443053266,-1.0342510746,1.7221256991,-0.8502016783,-1.2140162143,-2.7366579292,3.8135481915,-2.273230636,0.6443053266,1.1218518678,-3.4828953721,1.1449912952,4.3061788569,3.4828932629,3.4926912656,2.6087840613,0.547329159,3.3523587056,1.3500511719,-3.8982334935,0.8501883626,1.8999296736,-1.1214366211,-3.3655943418,-2.568665095,-2.3257930456,-3.6816699732
Plate_Prest2012_P13_P4,20110439,20110461,B - 17,Mepivacaine hydrochloride ,SCN10A,76,8,0.9502672833,1.2302695407,-0.1878166323,0.2046390982,0.3135581677,-0.5318979257,-1.4025790307,-1.0369191973,0.2536137397,0.9683145604,-0.8409848078,0.7840393441,-0.7787417391,-1.6406742939,-0.755410594,0.4974687981,-0.8913300113,0.9683145604,-1.4775140673,-1.2481251077,-0.5370865559,1.2296891775,1.24812487,0.1255193491,-0.5937519874,0.6682582626,0.1605445109,-0.1637067933,0.0300131803,0.7787324283,0.4630206015,1.477512418,0.5282022326,-0.349022137,-0.4525397148,-0.7204617591
Plate_Prest2012_P01_P1,20110436,20110458,I - 03,Procaine hydrochloride ,SCN10A,76,8,0.5907987792,0.0438804196,-0.1603621099,0.6272978015,1.8042796198,0.4423880226,-0.6217848446,-1.3687393371,0.5190441031,-0.2675169633,-0.721648659,0.8974209256,0.1181296988,-1.1950167294,-1.7903032413,1.8348640576,-1.3708183648,-0.2675169633,-0.5903367664,0.2325292702,0.113784216,0.5917316326,-0.2325288156,1.7939244759,0.1050135595,-0.3110920616,1.8410002617,0.3058520984,-0.1908157132,-0.118138128,0.6349027243,0.5903279049,0.1326127639,-1.4273002664,-0.6945641482,-0.5408979322
Plate_Prest2012_P09_P3,20110438,20110460,P - 20,Proparacaine hydrochloride ,SCN10A,76,8,-0.3246761131,-0.199232225,0.2305136009,-0.6206552683,-0.4974936148,-0.0282283043,1.334900858,2.2283652831,-0.1171162765,-0.4714697717,-0.7481961836,-0.1258848681,0.521062073,1.3939808066,0.3650447056,-0.6656819656,0.7742360922,-0.4714697717,-0.6420703009,1.3671530945,0.7021801688,-1.0917585037,-1.367151678,-0.2673684062,0.3593278632,-0.1628496574,-0.049824962,0.649859415,-0.534496056,-0.521065334,-0.3886002327,0.6420715557,0.4944026635,-0.1517146901,1.214436003,1.4378301736
Plate_Prest2012_P01_P1,20110436,20110458,H - 11,Asenapine maleate ,ADRA2A,6,9,-1.250121411,1.5747398227,-0.9189289994,-0.9396126169,0.7177140372,-0.1756749636,-1.4464828248,-0.2971138272,-1.1099649611,1.4111949358,-0.938423522,0.5933282741,0.8280396767,-1.5727261295,-0.3352406058,0.891748559,0.1830402289,1.4111949358,-0.2374820056,0.3287907645,-0.5881710477,-0.9504413393,-0.3287908586,0.2996546841,-1.2580148851,1.5228784551,0.2870597237,-0.3441146305,-1.9486139763,-0.8280496092,-0.0833168192,0.2374727961,1.6824008375,0.1709690221,1.335095927,-0.0654761983
Plate_Prest2012_P01_P1,20110436,20110458,B - 18,Clonidine hydrochloride ,ADRA2A,6,9,-0.748579873,1.0637405927,-0.4986864677,0.1580089244,0.175356474,-0.4620147945,0.1958034855,1.1403053002,0.374806165,1.1412985661,0.0348137549,0.8664719608,0.1541508417,0.308835038,-0.3053524156,0.0908941974,-0.6667147044,1.1412985661,-1.0795199849,-0.1620774378,0.5185441459,1.174589746,0.1620758146,-0.0140576342,0.1520380253,1.2735598472,-0.1015869962,0.6318807197,-1.4035004222,-0.1541647534,0.5444748192,1.0795177827,0.795922387,-0.3424251076,0.5494151264,0.9038067097
Plate_Prest2012_P05_P2,20110437,20110459,C - 19,Guanfacine hydrochloride ,ADRA2A,6,9,-1.2497098077,1.3529497847,-0.9277241282,-1.5294574098,-0.1060732094,-0.0268234414,-1.9683135496,0.6956547338,-1.5018435131,1.349576322,0.4350734586,-0.1259240292,2.2239623096,-0.7895513329,-0.5466788034,-0.0839460308,-0.2459715941,1.349576322,0.6525896581,0.6427826524,-0.1392939433,-0.8892516025,-0.6427830236,-0.1655822891,-1.7953439499,1.192524742,-0.2129620799,-1.3075438227,-0.5651495116,-2.223956562,-1.36848126,-0.6525957597,1.3892109934,-0.0093569714,2.3966516816,0.4495289264
Plate_Prest2012_P05_P2,20110437,20110459,J - 03,Lofexidine ,ADRA2A,6,9,-0.3865761341,1.0233114543,-0.9249427554,-0.1650307837,-0.3022932275,0.4071253434,-0.2882814671,-0.740485885,-0.5213807578,0.4799728888,0.9658760155,-0.1259556123,0.3406284755,-0.6249648329,1.7131786511,-0.0859958765,2.178540544,0.4799728888,-0.4160415162,0.0920102411,-0.137526756,-0.2240071907,-0.0920109075,-0.6967619541,-0.2956397343,0.6304591896,-0.8993889559,0.2998162534,0.3639274485,-0.3406186393,0.6373466905,0.41604205,1.4389053484,1.808196868,1.2403425699,-0.7679944331
Plate_Prest2012_P05_P2,20110437,20110459,A - 13,Methyldopa (L.-) ,ADRA2A,6,9,-0.3168669069,2.8416577982,-1.9760123684,-1.0668451372,-0.9946304964,1.3078199877,-1.3771022642,-1.2590130194,-1.6803188263,0.6874322141,1.2323506825,-0.1269282307,1.0803312801,-1.4459075874,2.2331634096,-0.9087605921,2.3799922758,0.6874322141,-0.215232741,-0.622249878,-0.1388149848,-0.4567305606,0.62224866,-1.3892676292,-1.5539124741,0.7828926846,-1.5447337113,-1.568008982,-1.5927257388,-1.0803031639,-0.3949893468,0.2152356821,1.494494529,1.2273417778,0.4798480966,-0.9148469457
Plate_Prest2012_P01_P1,20110436,20110458,C - 20,Mianserine hydrochloride ,ADRA2A,6,9,-1.9878194088,0.798400995,-0.4783035612,-0.9513316373,-1.463876781,-0.8692187632,-0.6831133342,0.0527751809,-0.9912855364,1.2842581976,0.089171535,-0.8485184201,-0.0464443766,-0.5561199642,2.0786545256,-1.2164018892,2.482383571,1.2842581976,-0.4306085898,-0.5786841208,-0.4297485837,-1.3226810117,0.578682604,-1.5700148987,-0.9994251904,1.7411389982,-1.7041672798,-0.5545047467,-0.4802267571,0.0464292343,-0.2808025918,0.4306020735,1.1242805239,2.3271872752,0.3382443249,-0.1121395818
Plate_Prest2012_P01_P1,20110436,20110458,N - 21,Phentolamine hydrochloride ,ADRA2A,6,9,-0.3137090293,-0.4083975081,0.0417590154,-0.9358532442,-1.2192487554,-1.2595792792,-1.1284187879,-0.4958157722,-0.8939378469,1.5075214526,-0.8680050819,-1.2795152915,-0.247268423,-1.2446969997,0.9297195183,-1.0832446509,2.0000906874,1.5075214526,0.678531671,-0.7861112326,-0.9310961308,-0.3153807391,0.7861093537,-0.9827947266,-1.1666983894,1.4765627171,-1.222849951,-1.069257746,0.715480947,0.2472590744,-0.6160591757,-0.678538431,0.5472194135,0.6714957127,-0.5903439996,-0.39907904
Plate_Prest2012_P05_P2,20110437,20110459,J - 06,Tizanidine HCl ,ADRA2A,6,9,1.3471214573,-0.2032924611,0.0563009589,0.7375809639,0.4260465376,-0.6065111977,-0.2806418324,-2.0678151598,0.8004667411,0.7585157369,1.5825476089,-0.1253926526,-0.5206215321,-0.6552717561,0.2745377579,0.5393872385,0.3053826262,0.7585157369,1.0338674069,-2.6677632155,-0.1374937362,1.9150649406,2.6677632425,-0.0985802786,0.555889699,0.7104455539,-0.3453058177,0.7238457068,0.5782406505,0.520629947,0.6806340645,-1.0338759633,-0.4002149667,-0.0186403756,-0.28457026,-1.6295542511
